"chr","start_infant","end_infant","value_infant","p_infant","start_adol","end_adol","value_adol","p_adol","direction_matched","combined_p","rank","genes"
"chr4",26886485,26886485,-0.203444036698326,0.283455709253884,26886485,26886485,-0.293421532935334,0.140301316851368,TRUE,0.168011479228323,1918,"STIM2;STIM2;STIM2"
"chr7",98794180,98794180,0.246519315217174,0.110466121140242,98794180,98794180,0.225052762428591,0.360173936477342,TRUE,0.168068901385867,1919,"KPNA7"
"chr6",32634316,32634316,-0.208550732868211,0.252376496671415,32634316,32634316,-0.284843864290539,0.15770962709626,TRUE,0.168117859732984,1920,"HLA-DQB1"
"chr19",12848279,12848279,-0.211424534749996,0.236529957267759,12848279,12848279,-0.280085077180071,0.168351226233292,TRUE,0.168175578981226,1921,"ASNA1"
"chr13",107923615,107923615,0.189735571188369,0.389628491736645,107923615,107923615,0.316567405531054,0.102609265217976,TRUE,0.1686890190396,1922,"FAM155A"
"chr4",153768250,153768250,-0.17058525186999,0.612553564298017,153768250,153768250,-0.350678350523119,0.0653576528493432,TRUE,0.168867881740772,1923,"ARFIP1;ARFIP1;ARFIP1;ARFIP1;ARFIP1;ARFIP1"
"chr21",42799141,42799141,0.237889380918399,0.132128000047679,42799141,42799141,0.23750216070528,0.303102256425056,TRUE,0.16891045930289,1924,"MX1;MX1"
"chr9",137942560,137942560,0.219916209516233,0.195374845788461,137942560,137942560,0.265697944228927,0.205150819713302,TRUE,0.169016676446136,1925,""
"chr17",76259456,76259456,-0.250335627482515,0.102113368576009,76259456,76259456,-0.218805017552184,0.392750501288684,TRUE,0.169093123939651,1926,""
"chr12",47606375,47606375,0.209095786675468,0.249304930597357,47606375,47606375,0.283360452169577,0.160956508511813,TRUE,0.169164436557228,1927,"PCED1B-AS1;PCED1B;PCED1B"
"chr6",28829340,28829340,0.170181508419672,0.618520135408161,28829332,28829340,0.189874102117845,0.0649148450251567,TRUE,0.169241244637378,1928,""
"chr8",120685787,120685787,0.162672837471693,0.739442841902628,120685787,120686025,0.206123593856206,0.0544794985391252,TRUE,0.169669714232559,1929,""
"chr6",112409035,112409035,-0.267612731426281,0.0725174177091466,112409035,112409035,-0.19357647325128,0.556270956581448,TRUE,0.169845869522431,1930,"TUBE1;C6orf225"
"chr3",151152773,151152773,0.150478907596556,0.9887984313632,151152773,151152773,0.387175669095588,0.0410343521572651,TRUE,0.170600821819798,1931,""
"chr14",88199948,88199948,-0.178930886255706,0.502621596171382,88199948,88199948,-0.33447862810223,0.0808349480266629,TRUE,0.170776037305017,1932,""
"chr20",32700496,32700496,-0.231004884478718,0.153116414067668,32700496,32700496,-0.24704133538675,0.265587433190646,TRUE,0.170892635131239,1933,"EIF2S2"
"chr10",90344020,90344020,0.265074798322005,0.0761492112117004,90344020,90344020,0.196402085935503,0.535131488508765,TRUE,0.171161692485637,1934,"RNLS;RNLS"
"chr15",50400942,50400942,-0.262144682660891,0.0805610022111104,50400942,50400942,-0.200334360391269,0.50690412515077,TRUE,0.171439589848989,1935,"ATP8B4;ATP8B4;ATP8B4;ATP8B4"
"chr2",101130308,101130308,-0.163671808917787,0.72221882840949,101130308,101130308,-0.361708551610956,0.0566648893698527,TRUE,0.171720121551986,1936,""
"chr2",166467280,166467280,-0.21040391735516,0.241972805130253,166467280,166467280,-0.279743927968548,0.169138678252105,TRUE,0.171728144846702,1937,"CSRNP3;CSRNP3"
"chr16",84224564,84224564,0.177857574053883,0.515656568666599,84224564,84224564,0.335837078009245,0.0794041125560493,TRUE,0.171786600690395,1938,"ADAD2;ADAD2"
"chr6",110982724,110982724,0.208869975233118,0.250600456525756,110982724,110982724,0.282005983068356,0.163959465902632,TRUE,0.17224351735182,1939,"CDK19;CDK19;CDK19;CDK19"
"chr17",8897867,8897867,0.185123535622745,0.434174022134943,8897867,8897867,0.322455432967284,0.0948304273114302,TRUE,0.172513447594593,1940,""
"chr12",58334833,58334833,-0.166886015550118,0.669084385746384,58334492,58334833,-0.195080242576127,0.0615585211256327,TRUE,0.172561094330919,1941,"XRCC6BP1"
"chr17",22020822,22020822,0.163647311883729,0.722626334265059,22020806,22020822,0.202083634552347,0.0570541978279483,TRUE,0.172691913508172,1942,""
"chr3",141639452,141639452,0.201539375724949,0.296160654154921,141639452,141639452,0.293574957757417,0.140007051539778,TRUE,0.173442843002507,1943,"ATP1B3"
"chr15",86127551,86127551,-0.271970407790207,0.0667370924196461,86127551,86127551,-0.185017219855281,0.625346458210378,TRUE,0.174298889457802,1944,"AKAP13;AKAP13"
"chr11",95745282,95745282,-0.260056678979012,0.0839663207957613,95745282,95745282,-0.201658208157852,0.497748627870967,TRUE,0.174490438143914,1945,"MAML2"
"chr6",30956221,30956221,0.257239654464852,0.0887483684866112,30956221,30956221,0.205103887703108,0.474621976035743,TRUE,0.175529936875743,1946,"MUC21"
"chr19",36024282,36024282,0.160094353058158,0.786225557098499,36024282,36024282,0.365994067771437,0.0536517058177008,TRUE,0.175721243200186,1947,"GAPDHS"
"chr3",9988889,9989029,-0.15573496480775,0.0466799075028756,9989029,9989029,-0.157527155096254,0.905466206559586,TRUE,0.175989412940696,1948,"PRRT3;PRRT3-AS1"
"chr12",64936808,64936808,-0.184005591567781,0.44564080482034,64936808,64936808,-0.322373172778656,0.0949376892168813,TRUE,0.176119199858714,1949,""
"chr8",103135595,103135595,-0.185729266433652,0.428072609050653,103135595,103135595,-0.319087979791547,0.0991971861814784,TRUE,0.176610694820646,1950,"NCALD;NCALD;NCALD;NCALD;NCALD;NCALD;NCALD"
"chr6",27832932,27832932,-0.178932517265777,0.502605206539165,27832932,27832932,-0.3308113132281,0.0848486787536385,TRUE,0.177184598643887,1951,"HIST1H2AL"
"chr17",76037364,76037364,-0.203615399699017,0.28229428031635,76037364,76037364,-0.28787865150419,0.151303087405933,TRUE,0.177394685428287,1952,"TNRC6C;TNRC6C"
"chr6",85824216,85824216,0.170909681189434,0.607857934667946,85824196,85824216,0.181261898082618,0.0702878280934157,TRUE,0.177435732306111,1953,""
"chr6",16223119,16223119,0.192130318241675,0.36835474911943,16223119,16223119,0.306968905379472,0.11676757356426,TRUE,0.178339283754077,1954,""
"chr5",159592696,159592696,-0.208884294429025,0.250527448164063,159592696,159592696,-0.278595197807907,0.171827444355208,TRUE,0.178451279356489,1955,""
"chr1",43814983,43814983,-0.154151117441606,0.906292277801286,43814983,43815035,-0.217541221440466,0.0475099560327697,TRUE,0.178484038325504,1956,"MPL"
"chr16",66670514,66670514,0.242194863510014,0.12078190465406,66670514,66670514,0.225431105250115,0.358293563466076,TRUE,0.179167487391183,1957,"CMTM4;CMTM4"
"chr6",33268842,33268842,0.258325197209982,0.0868240766677196,33268842,33268842,0.201511500161116,0.498762070536,TRUE,0.179259099062568,1958,"TAPBP;TAPBP"
"chr5",95769172,95769172,0.208958714313528,0.250119942308495,95769172,95769172,0.278044036911477,0.173137445698895,TRUE,0.179260893841908,1959,"PCSK1;PCSK1;LOC101929710"
"chr9",27530602,27530602,0.181872068794646,0.468557980558916,27530602,27530602,0.324017014311113,0.0928682074133203,TRUE,0.179916579484607,1960,"MOBKL2B"
"chr15",29277718,29277718,0.170342854983433,0.616090744923684,29277449,29277718,0.179781994411965,0.0711740828768718,TRUE,0.180967139889526,1961,"APBA2;APBA2"
"chr6",107348498,107348498,0.294289989484484,0.0445373355821895,107348498,107348498,0.151182972841602,0.984611055848902,TRUE,0.18097420455112,1962,"C6orf203;C6orf203;C6orf203"
"chr2",206553344,206553344,0.159898424994626,0.789937808795571,206553344,206553344,0.363216786822777,0.055590240121547,TRUE,0.181164528487087,1963,"NRP2;NRP2;NRP2;NRP2;NRP2;NRP2"
"chr1",85516568,85516568,-0.18147126523031,0.473050974736127,85516568,85516568,-0.324037003514664,0.0928444842228753,TRUE,0.181187473428029,1964,""
"chr1",62248597,62248597,-0.225239890185625,0.173555030425117,62248597,62248597,-0.250378715040922,0.25358876229085,TRUE,0.18147313694017,1965,"INADL"
"chr3",50647374,50647374,0.292895679302149,0.0455996817431417,50647374,50647374,0.152696544908002,0.965216501746004,TRUE,0.181479258374621,1966,"CISH;CISH"
"chr11",124981114,124981114,-0.165056224427581,0.698847212868543,124981114,124981343,-0.192832492307288,0.063005447761873,TRUE,0.181534274998489,1967,""
"chr1",2047101,2047101,0.186277804401473,0.422561222726162,2047101,2047101,0.314970768541085,0.104825936071604,TRUE,0.182358524603698,1968,"PRKCZ;PRKCZ;PRKCZ;PRKCZ"
"chr2",223916592,223916592,0.176574334370545,0.531693823790594,223916592,223916592,0.332168976762091,0.0833356956267295,TRUE,0.182401220388444,1969,"KCNE4"
"chr11",65598258,65598258,0.232826867033002,0.147263080416475,65598258,65598258,0.237583297141676,0.302757349057159,TRUE,0.183260239783969,1970,""
"chr1",26645313,26645313,-0.154879575300872,0.890395824517698,26645313,26645313,-0.371308872820665,0.0501224394838706,TRUE,0.18339654832818,1971,"CD52;UBXN11"
"chr11",120973419,120973419,0.280985096520218,0.0563818247918517,120973419,120973419,0.167534786045855,0.7921928972843,TRUE,0.183509933308632,1972,"TECTA"
"chr17",72999242,72999571,0.158405952189384,0.0459222595044967,72999571,72999571,0.151689819386752,0.978074395774851,TRUE,0.184286700723861,1973,"CDR2L"
"chr7",6654422,6654422,0.258985664503635,0.0857460858578333,6654422,6654422,0.197892825024652,0.524249762561317,TRUE,0.184401430208543,1974,"ZNF853"
"chr2",28857916,28857916,0.164953851025621,0.700553969568923,28857916,28858407,0.19097202281685,0.0642069841223055,TRUE,0.184488568477684,1975,"PLB1;PLB1"
"chr8",103413592,103413592,0.287121748070184,0.0505031617090512,103413592,103413592,0.158578821806646,0.892926413821319,TRUE,0.184845560422945,1976,"UBR5"
"chr4",184320187,184320187,-0.254913315815036,0.0930312773781356,184320187,184320187,-0.203532085326027,0.485043599915574,TRUE,0.184934239578817,1977,""
"chr1",184951580,184951580,-0.287843974495643,0.049886315551079,184951580,184951580,-0.157584521083408,0.904779437114484,TRUE,0.184971067375243,1978,""
"chr20",60118834,60118834,-0.191035751765644,0.377906924768608,60118834,60118834,-0.305229739169198,0.119532735107908,TRUE,0.185083004339297,1979,"CDH4;CDH4"
"chr1",174769548,174769548,-0.193515457893076,0.356779198874777,174769548,174769548,-0.300718999805679,0.127065242834111,TRUE,0.185584432749187,1980,"RABGAP1L"
"chr8",19067050,19067050,-0.198328921688683,0.318884134240028,19067050,19067050,-0.292215888185376,0.142614309121668,TRUE,0.186027238928087,1981,"LOC100128993"
"chr16",80966763,80966860,0.156180892530813,0.0465696499770545,80966860,80966860,0.151787479681049,0.976815262064558,TRUE,0.186065882395578,1982,""
"chr6",8743589,8743589,-0.154914932432789,0.889661271001079,8743589,8743589,-0.369562972356392,0.0512564906987423,TRUE,0.186408673176215,1983,"LOC100506207"
"chr6",31696298,31696298,0.158949967701769,0.807882221122958,31696259,31696298,0.202891012608194,0.0565328515808781,TRUE,0.186627764304614,1984,"DDAH2"
"chr5",80254000,80254000,-0.207399577715376,0.259061231665961,80254000,80254000,-0.276712298064493,0.176325564282966,TRUE,0.186650084134504,1985,"RASGRF2-AS1"
"chr22",37624406,37624406,-0.185664032582646,0.428693925108321,37624406,37624406,-0.313400466714588,0.107066518096584,TRUE,0.187327415765893,1986,"RAC2"
"chr3",40657199,40657199,0.279211104168503,0.0582316182824857,40657199,40657199,0.167628032250049,0.791206185504221,TRUE,0.18786462253619,1987,""
"chr1",44344466,44344466,0.240766206802443,0.124333984945378,44344466,44344466,0.22294532265371,0.37082448350554,TRUE,0.187965766464689,1988,"ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3"
"chr1",100550935,100550935,0.273376088390003,0.064961052273987,100550935,100550935,0.175563834990436,0.710946797418165,TRUE,0.188204973139131,1989,"SASS6;SASS6"
"chr12",71042870,71042870,0.201636384896804,0.295475269534952,71042870,71042870,0.285363728735878,0.156599035898563,TRUE,0.18847331919606,1990,"PTPRR;PTPRR;PTPRR;PTPRR;PTPRR"
"chr12",28409714,28409714,0.268243964542914,0.0716331225527299,28409714,28409714,0.182595467457529,0.646327270397677,TRUE,0.18855720506533,1991,"CCDC91"
"chr21",39288720,39288720,-0.238295145808371,0.131020954889772,39288720,39288720,-0.226431525106629,0.353381284004336,TRUE,0.18856308208036,1992,"KCNJ6"
"chr15",62416741,62416741,-0.234627449987408,0.141622067000817,62416741,62416741,-0.231981889312197,0.327260472284734,TRUE,0.188707320998048,1993,""
"chr14",102276299,102276299,-0.170128424262424,0.619332167186168,102276267,102276299,-0.17328533039609,0.0748486208555192,TRUE,0.18873451612971,1994,"PPP2R5C;PPP2R5C;PPP2R5C;PPP2R5C;PPP2R5C"
"chr6",108143682,108143682,-0.206538004687949,0.264223220830925,108143682,108143682,-0.277006936362804,0.175612740684174,TRUE,0.188872109830708,1995,"SCML4;SCML4"
"chr3",143013278,143013278,-0.168245395422068,0.64785161720971,143013278,143013278,-0.343630261220135,0.0716551636136938,TRUE,0.188936429690903,1996,"SLC9A9"
"chr3",59320419,59320419,0.234849118481745,0.140948602113369,59320419,59320419,0.231424927933824,0.329787161249947,TRUE,0.189124044501776,1997,""
"chr15",52201998,52201998,0.243209449159221,0.118168503298786,52201998,52201998,0.218677799345113,0.393452234013972,TRUE,0.18915663941342,1998,"TMOD3"
"chr11",85753082,85753082,-0.207889688629383,0.256188576128352,85753082,85753082,-0.274596041488803,0.181521920491144,TRUE,0.189187877262145,1999,"PICALM;PICALM"
"chr9",2570814,2570814,-0.270514596845268,0.0685988056428014,2570814,2570814,-0.178901894380795,0.679543609427408,TRUE,0.189531498581672,2000,"VLDLR-AS1"
"chr4",36287903,36287903,-0.21337642594839,0.226272282449982,36287903,36287903,-0.265350866393141,0.206137080339205,TRUE,0.189614965625572,2001,"DTHD1;DTHD1"
"chr11",66824140,66824140,0.245333695570124,0.11320542467027,66824140,66824140,0.215194293313671,0.412847164078683,TRUE,0.189901259220398,2002,"RHOD"
"chr14",22969695,22969695,0.25324877978929,0.096202671212058,22969695,22969695,0.203082111371097,0.488058136930255,TRUE,0.190562289688411,2003,""
"chr5",31688707,31688707,-0.183067676385043,0.455621345856999,31688707,31688707,-0.316239410673428,0.10306244958822,TRUE,0.190577446441118,2004,""
"chr11",13342948,13342948,0.269705131964317,0.0696365673554285,13342948,13342948,0.179060177686992,0.678067808923875,TRUE,0.191374575122869,2005,"ARNTL;ARNTL;ARNTL;ARNTL;ARNTL;ARNTL"
"chr19",55595022,55595022,0.173135580664969,0.576690814058132,55595022,55595022,0.333160750547929,0.0822610463784238,TRUE,0.192048385305154,2006,"EPS8L1;EPS8L1"
"chr1",78313327,78313327,-0.166792430537102,0.670570627395121,78313327,78313327,-0.344298696504218,0.0710303902716723,TRUE,0.192632369735292,2007,"FAM73A;FAM73A"
"chr5",129242270,129242270,-0.150663278925056,0.984512542538545,129242158,129242270,-0.21600289026353,0.0484205731417542,TRUE,0.192753418443236,2008,"CHSY3"
"chr6",168120744,168120744,0.275823445729787,0.0620340129567492,168120744,168120744,0.169784498674266,0.768616783100787,TRUE,0.192783005483211,2009,""
"chr6",5979967,5979967,-0.263630935713107,0.0782850782828433,5979967,5979967,-0.186943325606958,0.609130698838571,TRUE,0.19279962416056,2010,""
"chr5",54398290,54398290,-0.246084336312108,0.11146663368874,54398290,54398290,-0.212544573839773,0.428237123326679,TRUE,0.192946601038602,2011,"GZMA"
"chr1",214724440,214724440,0.274265131336903,0.0638584770157758,214724440,214724440,0.171691345634722,0.749118200364036,TRUE,0.193261033455699,2012,"PTPN14"
"chr1",183171578,183171578,0.192417844743872,0.365911203952583,183171578,183171578,0.298487160727211,0.130963553284278,TRUE,0.193514747604411,2013,"LAMC2;LAMC2"
"chr20",5571400,5571400,0.218658133277889,0.200927951176776,5571400,5571400,0.254647378558912,0.239015880852588,TRUE,0.193830424893857,2014,"GPCPD1"
"chr2",38265635,38265635,-0.199772372843385,0.308531101562081,38265635,38265635,-0.285573473480326,0.156150363070083,TRUE,0.194292487616643,2015,"FAM82A1"
"chr6",10415667,10415667,0.27654274578465,0.0611966517471348,10415667,10415667,0.167956302320825,0.787730004978486,TRUE,0.194381024150836,2016,"TFAP2A;TFAP2A"
"chr2",45228334,45228334,-0.21619056147165,0.212353014798348,45228334,45228334,-0.258337882182132,0.227112704253474,TRUE,0.194446603083543,2017,""
"chr22",38136648,38136648,0.183969578206605,0.446013296461627,38136648,38136648,0.312598959422461,0.108223916540087,TRUE,0.19457161239298,2018,"TRIOBP"
"chr6",135204198,135204198,0.17448792031948,0.55864359403775,135204198,135204198,0.329233830569199,0.0866574310393923,TRUE,0.194999719568614,2019,""
"chr10",101658367,101658367,0.171386959023277,0.601081566729643,101658107,101658367,0.158610773371376,0.0809596169640888,TRUE,0.195764290273354,2020,"DNMBP"
"chr7",86847564,86847564,-0.212855844381635,0.228998921264207,86847564,86847564,-0.262693095032114,0.213830048567499,TRUE,0.196680825977127,2021,"TMEM243"
"chr14",22975486,22975486,0.18535933469496,0.431767726132226,22975486,22975486,0.30910363907257,0.113443394399808,TRUE,0.196724100154233,2022,""
"chr7",134849633,134849633,0.272667784589516,0.0658520522799468,134849633,134849633,0.172171583201283,0.74426799219774,TRUE,0.196815721336356,2023,"TMEM140"
"chr2",204891938,204891938,-0.233218302821455,0.14599139395312,204891938,204891938,-0.230133284938109,0.335727245118004,TRUE,0.196820889521479,2024,""
"chr5",15112408,15112408,0.158895348094755,0.808949037183606,15111963,15112408,0.196452703477657,0.0606716272070932,TRUE,0.19702279046957,2025,""
"chr7",39649443,39649443,0.265682886034119,0.0752701309382618,39649443,39649443,0.181726929420152,0.653990236873237,TRUE,0.197461686484772,2026,"LOC646999"
"chr3",56889795,56889795,0.222603547649395,0.183937117451084,56889795,56889795,0.246452986336821,0.267745266020428,TRUE,0.197529019913979,2027,"ARHGEF3"
"chr20",55921648,55921648,-0.220387930834352,0.193217374202123,55921648,55921648,-0.249993783157754,0.254933803275575,TRUE,0.197557163598376,2028,""
"chr11",69863374,69863374,-0.259190859326785,0.0853825340159367,69863374,69863374,-0.19070503860943,0.578574477621738,TRUE,0.197986026085049,2029,""
"chr22",29137759,29137759,-0.223458676710672,0.180524349033608,29137759,29137759,-0.244837298626646,0.273810883538083,TRUE,0.198074376017502,2030,"CHEK2;CHEK2;CHEK2;CHEK2;CHEK2;CHEK2;HSCB"
"chr10",3247602,3247602,0.164817317592337,0.702797114232757,3247602,3247867,0.180961978834451,0.0704716734203194,TRUE,0.198368255589934,2031,""
"chr1",65541300,65541300,-0.193675669978582,0.35544642378225,65541300,65541300,-0.293625555810106,0.1399127603169,TRUE,0.198981508223421,2032,""
"chr8",135697767,135697767,-0.180741919480738,0.481271120276061,135697767,135697767,-0.315962904265119,0.103440742365174,TRUE,0.199136194085871,2033,"ZFAT;ZFAT;ZFAT"
"chr12",31470708,31470708,-0.21752248862088,0.20615102897091,31470708,31470708,-0.253873272341414,0.241591444853583,TRUE,0.199200040218983,2034,"FAM60A;FAM60A;FAM60A"
"chr5",131892523,131892523,0.160747569688899,0.774211956683692,131892515,131892523,0.190517394648293,0.0645046706864003,TRUE,0.199607694766943,2035,"RAD50;RAD50"
